"_id"	"shopid"	"cityid"	"shoptype"	"primarytag"	"adddate"	"promotitle"	"promoinfoid"	"promoinfotitle"	"structaddresss"	"shopcheckinall"	"shopcheckinlastmonth"	"hasshopproduct"	"haspromoshopproduct"	"hasactivity"	"piccount"	"nps"	"reviewmonth"	"defaultpic"	"hasdefaultpic"	"card"	"shopname"	"shopname_e"	"branchname"	"address"	"crossroad"	"altname"	"searchkeyword"	"phoneno"	"phoneno2"	"district"	"shopgroupid"	"promoid"	"region1"	"region2"	"region3"	"category1"	"category2"	"category3"	"category4"	"category5"	"power"	"shoptags"	"dishtags"	"dishtagssearch"	"shoptagssearch"	"votetotal"	"defaultvotetotal"	"pictotal"	"wishtotal"	"branchtotal"	"score"	"score1"	"score2"	"score3"	"score4"	"avgprice"	"avgpriceforasc"	"pricelevel"	"pricerange"	"hits"	"popularity"	"monthlyhits"	"shoppower"	"shopprice"	"smspromoid"	"mobilepromo"	"weddingstat"	"discount"	"dealgroupid"	"dealgrouptitle"	"hasgroup"	"DealGroup"	"ShopInc"	"ShopLog"	"membercardid"	"membercardtitle"	"MemberCardShop"	"MemberCard"	"MemberCardProduct"	"hasbooksetting"	"poitags"	"campaignid"	"campaigntitle"	"campaignbegintime"	"campaignendtime"	"haspromo"	"hascard"	"BookingInc"	"categoryname"	"monthlybill"	"hasmembercard"	"totalmembers"	"fullshopname"	"ShopProduct"	"quotedpriceinfo"	"auditstatus"	"regionids"	"categoryids"	"exttag"	"clienttype"	"hasticket"	"CpmShopPromo"	"maincategoryname"	"maincategorylength"	"maincategoryids"	"mainregionname"	"mainregiontype"	"mainregionids"	"regionname"	"mainaddress"	"structaddressdetail"	"structaddresstype"	"phone"	"shoppoi"	"poi"	"gpoi"	"mpoi"	"popularitynormalized"	"statusscorefactor"	"shopstarfactor"	"statusstarscorefactor"	"shoptagsnames"	"shoptagstimes"	"shoptagstotaltimes"	"dishtagsnames"	"dishtagstimes"	"dishtagstotaltimes"	"hasphone"	"hasnewmembercard"	"newmembercardid"	"newmembercardtitle"	"totalnewmembers"	"attribute"	"brand"
"9028935"	"9028935"	"2314"	"10"	""	"2013-04-05 14:58"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"Cafe Noriter"	"Cafe Noriter"	""	"MoseomyeonSampori23-2号"	""	""	"9028935儑cafe noriter儑cafenoriter儑cafe noriter儑cafe noriter儑cafe noriter儑cafe noriter儑儑儑儑儑儑儑儑儑moseomyeonsampori23 2号儑儑儑儑儑儑韩国儑儑儑儑儑乀美食乀 乀休闲娱乐乀 乀咖啡厅乀儑儑儑儑儑儑儑儑儑儑"	""	""	"0"	"9028935"	"0"	"0"	"0"	"0"	"132"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-04-24 21:54:27"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀 乀休闲娱乐乀 乀咖啡厅乀"	"0"	"0"	"0"	"Cafe Noriter"	"2013-07-11 10:30:08"	""	"0"	""	"132 10 30"	""	"3"	"0"	""	"咖啡厅"	"3"	"132 10 30"	"0"	"0"	""	""	"MoseomyeonSampori23-2号"	""	""	""	"127.96243:36.3461"	"127.96243:36.3461"	"127.96243:36.3461"	"127.96243:36.3461"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"9370503"	"9370503"	"2314"	"80"	""	"2013-04-27 06:26"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"1"	"http://i2.dpfile.com/pc/22a0688ef05e624ac8e8a7f8ffb3073b/28490137_s.jpg"	"1"	""	"Seoul Basecamp Hostel"	"Seoul Basecamp Hostel"	""	"Mapo-guYanghwa-ro27号"	"近HapJeong station exit 8"	""	"9370503儑seoul basecamp hostel儑seoulbasecamphostel儑seoul basecamp hostel儑seoul basecamp hostel儑seoul basecamp hostel儑seoul basecamp hostel儑儑儑儑儑儑儑儑儑mapo guyanghwa ro27号儑近hapjeong station exit 8儑0231442565儑儑儑儑韩国儑儑儑儑儑乀生活服务乀 乀酒店乀儑儑儑儑刂首尔刂儑儑儑儑儑儑"	"0231442565"	""	"0"	"9370503"	"0"	"7928"	"0"	"0"	"174"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-05-31 10:04:48"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀生活服务乀 乀酒店乀"	"0"	"0"	"0"	"Seoul Basecamp Hostel"	"2013-07-11 10:30:08"	""	"0"	"7928"	"174 80"	""	"3"	"0"	""	"酒店"	"2"	"174 80"	"首尔"	"1"	"7928"	"刂首尔刂"	"Mapo-guYanghwa-ro27号 近HapJeong station exit 8"	""	""	"0231442565"	"126.91228:37.54899"	"126.91228:37.54899"	"126.91228:37.54899"	"126.91228:37.54899"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"9429710"	"9429710"	"2314"	"10"	""	"2013-04-28 18:26"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"1"	"http://i2.dpfile.com/pc/91dfee4cc666f64f21f67c20010c20ce/27118759_s.jpg"	"1"	""	"beansbins Coffee"	"beansbins Coffee"	""	"明洞"	""	""	"9429710儑beansbins coffee儑beansbinscoffee儑beansbins coffee儑beansbins coffee儑beansbins coffee儑beansbins coffee儑儑儑儑儑儑儑儑儑明洞儑儑儑儑儑儑韩国儑儑儑儑儑乀美食乀 乀休闲娱乐乀 乀咖啡厅乀儑儑儑儑刂首尔刂 刂明洞刂儑儑儑儑儑儑"	""	""	"0"	"9429710"	"0"	"8004"	"0"	"0"	"132"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"3"	"3"	"3"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"38"	"15"	"16"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-05-31 10:05:02"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀 乀休闲娱乐乀 乀咖啡厅乀"	"0"	"0"	"0"	"beansbins Coffee"	"2013-07-11 10:30:08"	""	"0"	"8004 7928"	"132 10 30"	""	"3"	"0"	""	"咖啡厅"	"3"	"132 10 30"	"明洞"	"2"	"8004 7928"	"刂首尔刂 刂明洞刂"	"明洞"	""	""	""	"126.986464:37.560965"	"126.986464:37.560965"	"126.986464:37.560965"	"126.986464:37.560965"	"0.13043478"	"1.0"	"0.5"	"0.06521739"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"9528625"	"9528625"	"2314"	"10"	""	"2013-04-30 18:52"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"马拉岛酒店边"	"马拉岛酒店边"	""	"三公里处"	""	""	"9528625儑马拉岛酒店边儑马拉岛酒店边儑马拉岛酒店边儑马拉岛酒店边儑马拉岛酒店边儑马拉岛酒店边儑儑儑儑儑儑儑儑儑三公里处儑儑儑儑儑儑韩国儑儑儑儑儑乀美食乀 乀韩国料理乀儑儑儑儑儑儑儑儑儑儑"	""	""	"0"	"9528625"	"0"	"0"	"0"	"0"	"114"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-05-31 10:05:15"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀 乀韩国料理乀"	"0"	"0"	"0"	"马拉岛酒店边"	"2013-07-11 10:30:08"	""	"0"	""	"114 10"	""	"4"	"0"	""	"韩国料理"	"4"	"114 10"	"0"	"0"	""	""	"三公里处"	""	""	""	"0:0"	"0:0"	"0:0"	"0:0"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"9940490"	"9940490"	"2314"	"10"	""	"2013-05-08 21:24"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	"http://i3.dpfile.com/pc/396f98dcc41e8e0ea40ad7dd7e845cf1/27436892_s.jpg"	"1"	""	"大邱美食街"	"大邱美食街"	""	"Jung-guDongdeok-ro 40-gil73-5"	""	""	"9940490儑大邱美食街儑大邱美食街儑大邱美食街儑大邱美食街儑大邱美食街儑大邱美食街儑儑儑儑儑儑儑儑儑jung gudongdeok ro 40 gil73 5儑儑儑儑儑儑韩国儑儑儑儑儑乀美食乀儑儑儑儑儑儑儑儑儑儑"	""	""	"0"	"9940490"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-05-08 21:24:45"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀"	"0"	"0"	"0"	"大邱美食街"	"2013-07-11 10:30:08"	""	"0"	""	"10"	""	"3"	"0"	""	"美食"	"2"	"10"	"0"	"0"	""	""	"Jung-guDongdeok-ro 40-gil73-5"	""	""	""	"128.6091:35.87174"	"128.6091:35.87174"	"128.6091:35.87174"	"128.6091:35.87174"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"9952812"	"9952812"	"2314"	"30"	""	"2013-05-12 14:12"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"호수공원"	"호수공원"	""	"고양시"	""	""	"9952812儑호수공원儑호수공원儑호수공원儑호수공원儑호수공원儑호수공원儑儑儑儑儑儑儑儑儑고양시儑儑儑儑儑儑韩国儑儑儑儑儑乀休闲娱乐乀 乀公园 景点乀儑儑儑儑儑儑儑儑儑儑"	""	""	"0"	"9952812"	"0"	"0"	"0"	"0"	"27729"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-05-12 14:12:12"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀休闲娱乐乀 乀公园 景点乀"	"0"	"0"	"0"	"호수공원"	"2013-07-11 10:30:08"	""	"0"	""	"30 27729"	""	"4"	"0"	""	"公园/景点"	"5"	"30 27729"	"0"	"0"	""	""	"고양시"	""	""	""	"0:0"	"0:0"	"0:0"	"0:0"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"9954224"	"9954224"	"2314"	"10"	""	"2013-05-13 02:39"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"야차"	"야차"	""	"Moseo-myeonSampo-ri23-2"	""	""	"9954224儑야차儑야차儑야차儑야차儑야차儑야차儑儑儑儑儑儑儑儑儑moseo myeonsampo ri23 2儑儑70儑儑儑儑韩国儑儑儑儑儑乀美食乀 乀海鲜乀儑儑儑儑儑儑儑儑儑儑"	"70"	""	"0"	"9954224"	"0"	"0"	"0"	"0"	"251"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"4"	"0"	"4"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-05-13 02:39:12"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀 乀海鲜乀"	"0"	"0"	"0"	"야차"	"2013-07-11 10:30:08"	""	"0"	""	"251 10"	""	"3"	"0"	""	"海鲜"	"2"	"251 10"	"0"	"0"	""	""	"Moseo-myeonSampo-ri23-2"	""	""	"70"	"127.96243:36.3461"	"127.96243:36.3461"	"127.96243:36.3461"	"127.96243:36.3461"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"9977627"	"9977627"	"2314"	"30"	""	"2013-05-22 16:14"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"迪厅"	"迪厅"	""	"大丘"	""	""	"9977627儑迪厅儑迪厅儑迪厅儑迪厅儑迪厅儑迪厅儑儑儑儑儑儑儑儑儑大丘儑儑儑儑儑儑韩国儑儑儑儑儑乀休闲娱乐乀儑儑儑儑儑儑儑儑儑儑"	""	""	"0"	"9977627"	"0"	"0"	"0"	"0"	"30"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-05-22 16:14:57"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀休闲娱乐乀"	"0"	"0"	"0"	"迪厅"	"2013-07-11 10:30:08"	""	"0"	""	"30"	""	"3"	"0"	""	"休闲娱乐"	"4"	"30"	"0"	"0"	""	""	"大丘"	""	""	""	"128.601445:35.8714354"	"128.601445:35.8714354"	"128.601445:35.8714354"	"128.601445:35.8714354"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"10004943"	"10004943"	"2314"	"10"	""	"2013-05-24 17:08"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"CGV"	"CGV"	""	"Moseo-myeonSampo-ri23-2"	""	""	"10004943儑cgv儑cgv儑cgv儑cgv儑cgv儑cgv儑儑儑儑儑儑儑儑儑moseo myeonsampo ri23 2儑儑儑儑儑儑韩国儑儑儑儑儑乀美食乀儑儑儑儑儑儑儑儑儑儑"	""	""	"0"	"10004943"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-05-29 13:54:08"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀"	"0"	"0"	"0"	"CGV"	"2013-07-11 10:30:08"	""	"0"	""	"10"	""	"4"	"0"	""	"美食"	"2"	"10"	"0"	"0"	""	""	"Moseo-myeonSampo-ri23-2"	""	""	""	"127.96243:36.3461"	"0:0"	"127.96243:36.3461"	"0:0"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"10005556"	"10005556"	"2314"	"10"	""	"2013-05-24 21:32"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	"http://i3.dpfile.com/pc/9bd1069aaca87be8b61ecec2c7bed125/28051052_s.jpg"	"1"	""	"恋哥"	"恋哥"	""	"Gonggeom-myeonBugok-ri525号"	""	""	"10005556儑恋哥儑恋哥儑恋哥儑恋哥儑恋哥儑恋哥儑儑儑儑儑儑儑儑儑gonggeom myeonbugok ri525号儑儑儑儑儑儑韩国儑儑儑儑儑乀美食乀 乀韩国料理乀儑儑儑儑儑儑儑儑儑儑"	""	""	"0"	"10005556"	"0"	"0"	"0"	"0"	"114"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-05-25 00:23:59"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀 乀韩国料理乀"	"0"	"0"	"0"	"恋哥"	"2013-07-11 10:30:08"	""	"0"	""	"114 10"	""	"4"	"0"	""	"韩国料理"	"4"	"114 10"	"0"	"0"	""	""	"Gonggeom-myeonBugok-ri525号"	""	""	""	"128.13646:36.51722"	"128.13646:36.51722"	"128.13646:36.51722"	"128.13646:36.51722"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"10335290"	"10335290"	"2314"	"10"	""	"2013-06-03 08:32"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	"http://i3.dpfile.com/pc/778df9d36fcc3a3fa1e3521c258ca42c/28547912_s.jpg"	"1"	""	"河东馆"	"河东馆"	""	"Moseo-myeonSampo-ri23-2号"	"近skypark hotel ii"	""	"10335290儑河东馆儑河东馆儑河东馆儑河东馆儑河东馆儑河东馆儑儑儑儑儑儑儑儑儑moseo myeonsampo ri23 2号儑近skypark hotel ii儑儑儑儑儑韩国儑儑儑儑儑乀美食乀 乀韩国料理乀儑儑儑儑儑儑儑儑儑儑"	""	""	"0"	"10335290"	"0"	"0"	"0"	"0"	"114"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-06-03 16:46:32"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀 乀韩国料理乀"	"0"	"0"	"0"	"河东馆"	"2013-07-11 10:30:08"	""	"0"	""	"114 10"	""	"4"	"0"	""	"韩国料理"	"4"	"114 10"	"0"	"0"	""	""	"Moseo-myeonSampo-ri23-2号 近skypark hotel ii"	""	""	""	"127.96243:36.3461"	"127.96243:36.3461"	"127.96243:36.3461"	"127.96243:36.3461"	"0.029126214"	"1.0"	"0.5"	"0.014563107"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"10340182"	"10340182"	"2314"	"20"	""	"2013-06-04 20:04"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	"http://i2.dpfile.com/pc/1860daa0f119726dda475da3a9c76eef/28636195_s.jpg"	"1"	""	"Le Bunny Bleu"	"Le Bunny Bleu(明洞店)"	"明洞店"	"明洞店"	"近首尔市 中区 南大门路2街123"	"纽约小兔子鞋"	"10340182儑le bunny bleu儑lebunnybleu儑le bunny bleu儑le bunny bleu儑le bunny bleu儑le bunny bleu儑纽约小兔子鞋儑纽约小兔子鞋儑纽约小兔子鞋儑纽约小兔子鞋儑纽约小兔子鞋儑纽约小兔子鞋儑儑明洞店儑明洞店儑近首尔市 中区 南大门路2街123儑儑儑儑儑韩国儑儑儑儑儑乀购物乀 乀服饰鞋包乀儑儑儑儑儑儑儑儑儑儑"	""	""	"0"	"8880561"	"0"	"0"	"0"	"0"	"120"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"14"	"2"	"14"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-06-04 20:12:04"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀购物乀 乀服饰鞋包乀"	"0"	"0"	"0"	"Le Bunny Bleu明洞店"	"2013-07-11 10:30:08"	""	"0"	""	"20 120"	""	"1"	"0"	""	"服饰鞋包"	"4"	"20 120"	"0"	"0"	""	""	"明洞店 近首尔市 中区 南大门路2街123"	""	""	""	"0:0"	"0:0"	"0:0"	"0:0"	"0.019607844"	"1.0"	"0.5"	"0.009803922"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"10346524"	"10346524"	"2314"	"80"	""	"2013-06-07 10:28"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"강남 삼성성형외과"	"강남 삼성성형외과"	""	"서초동"	""	""	"10346524儑강남 삼성성형외과儑강남삼성성형외과儑강남 삼성성형외과儑강남 삼성성형외과儑강남 삼성성형외과儑강남 삼성성형외과儑儑儑儑儑儑儑儑儑서초동儑儑34774700儑儑儑儑韩国儑儑儑儑儑乀生活服务乀 乀更多生活服务乀儑儑儑儑儑儑儑儑儑儑"	"34774700"	""	"0"	"10346524"	"0"	"0"	"0"	"0"	"26491"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-07-04 09:21:19"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀生活服务乀 乀更多生活服务乀"	"0"	"0"	"0"	"강남 삼성성형외과"	"2013-07-11 10:30:08"	""	"0"	""	"26491 80"	""	"4"	"0"	""	"更多生活服务"	"6"	"26491 80"	"0"	"0"	""	""	"서초동"	""	""	"34774700"	"127.0174271:37.4876872"	"0:0"	"127.0174271:37.4876872"	"0:0"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"10346801"	"10346801"	"2314"	"80"	""	"2013-06-07 11:53"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"포에버 성형외과"	"포에버 성형외과"	""	"강남역 1번출구"	""	""	"10346801儑포에버 성형외과儑포에버성형외과儑포에버 성형외과儑포에버 성형외과儑포에버 성형외과儑포에버 성형외과儑儑儑儑儑儑儑儑儑강남역 1번출구儑儑0082儑儑儑儑韩国儑儑儑儑儑乀生活服务乀 乀更多生活服务乀儑儑儑儑儑儑儑儑儑儑"	"0082"	""	"0"	"10346801"	"0"	"0"	"0"	"0"	"26491"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-07-04 09:21:19"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀生活服务乀 乀更多生活服务乀"	"0"	"0"	"0"	"포에버 성형외과"	"2013-07-11 10:30:08"	""	"0"	""	"26491 80"	""	"4"	"0"	""	"更多生活服务"	"6"	"26491 80"	"0"	"0"	""	""	"강남역 1번출구"	""	""	"0082"	"127.027621:37.497942"	"0:0"	"127.027621:37.497942"	"0:0"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"10347268"	"10347268"	"2314"	"80"	""	"2013-06-07 14:45"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"글로벌 성형외과"	"글로벌 성형외과"	""	"압구정역 2번출구"	""	""	"10347268儑글로벌 성형외과儑글로벌성형외과儑글로벌 성형외과儑글로벌 성형외과儑글로벌 성형외과儑글로벌 성형외과儑儑儑儑儑儑儑儑儑압구정역 2번출구儑儑0082儑儑儑儑韩国儑儑儑儑儑乀生活服务乀 乀更多生活服务乀儑儑儑儑儑儑儑儑儑儑"	"0082"	""	"0"	"10347268"	"0"	"0"	"0"	"0"	"26491"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-07-04 09:21:20"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀生活服务乀 乀更多生活服务乀"	"0"	"0"	"0"	"글로벌 성형외과"	"2013-07-11 10:30:08"	""	"0"	""	"26491 80"	""	"4"	"0"	""	"更多生活服务"	"6"	"26491 80"	"0"	"0"	""	""	"압구정역 2번출구"	""	""	"0082"	"127.0287712:37.527235"	"0:0"	"127.0287712:37.527235"	"0:0"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
"10347373"	"10347373"	"2314"	"10"	""	"2013-06-07 15:20"	""	"0"	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"-1"	"0"	""	"0"	""	"메나쥬리 청담점"	"메나쥬리 청담점"	""	"청담동 4-1 메나쥬리 1층"	""	""	"10347373儑메나쥬리 청담점儑메나쥬리청담점儑메나쥬리 청담점儑메나쥬리 청담점儑메나쥬리 청담점儑메나쥬리 청담점儑儑儑儑儑儑儑儑儑청담동 4 1 메나쥬리 1층儑儑69471275儑儑儑儑韩国儑儑儑儑儑乀美食乀 乀休闲娱乐乀 乀咖啡厅乀儑儑儑儑儑儑儑儑儑儑"	"69471275"	""	"0"	"10347373"	"0"	"0"	"0"	"0"	"132"	"0"	"0"	"0"	"0"	"5"	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"999999"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	""	""	"0"	"2013-07-10 10:30:08"	"2013-07-04 09:21:14"	""	""	""	""	""	""	"0"	""	""	""	""	""	"0"	"0"	""	"乀美食乀 乀休闲娱乐乀 乀咖啡厅乀"	"0"	"0"	"0"	"메나쥬리 청담점"	"2013-07-11 10:30:08"	""	"0"	""	"132 10 30"	""	"4"	"0"	""	"咖啡厅"	"3"	"132 10 30"	"0"	"0"	""	""	"청담동 4-1 메나쥬리 1층"	""	""	"69471275"	"0:0"	"0:0"	"0:0"	"0:0"	"0.0"	"1.0"	"0.5"	"0.0"	""	""	"0"	""	""	"0"	"0"	"0"	"0"	"test测试"	"0"	"10:12 20:11"	"0"
